model_name,parameter_count_b,numa_nodes,physical_cores,logical_cores,thread_count,cpu_affinity,sm_enabled,benchmark_type,oversubscribed,input_tokens_target,input_tokens_actual,max_output_tokens,context_window,batch_size,load_time_s,file_size_gb,ttft_ms,percentile_ttft_p50,percentile_ttft_p95,decode_rate_tps,percentile_tps_p50,percentile_tps_p95,effective_throughput_tps,parallel_efficiency,per_token_latency_ms,total_runtime_s,static_ram_gb,peak_ram_gb,kv_cache_growth_mb_per_1k,avg_cpu_util_percent,avg_saturated_cores,timeout_s,status,tps_per_billion_params,ram_per_billion_params,ttft_ms_per_billion_params,cies_score
Gemma 3 (4B),4.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,6.81,2.32,148.64,148.64,149.45,,7.03,7.06,7.03,0.25,142.25,18.36,4.32,4.83,241.53,90.63,1.39,600,success,1.7575,1.2075,37.16,
OLMoE (1B/5B),5.0,1,2,4,1,[0],True,decode,False,short,18,256,4096,1,7.33,2.56,103.17,103.17,103.74,10.62,10.62,10.63,10.62,1.0,94.16,26.74,4.92,4.96,137.85,25.05,1.0,120,success,2.124,0.992,20.63,0.4284
OLMoE (1B/5B),5.0,1,2,4,1,[0],True,decode,False,short,18,1024,4096,1,7.33,2.56,106.6,106.6,109.06,9.89,9.89,9.89,9.89,1.0,101.11,112.89,4.92,5.07,137.85,25.06,1.0,300,success,1.978,1.014,21.32,0.39
OLMoE (1B/5B),5.0,1,2,4,1,[0],True,decode,False,short,18,2048,4096,1,7.33,2.56,103.02,103.02,104.45,9.13,9.13,9.15,9.13,1.0,109.53,234.29,4.92,5.21,137.85,25.06,1.0,600,success,1.826,1.042,20.6,0.3506
OLMoE (1B/5B),5.0,1,2,4,1,[0],True,prefill,False,256,257,128,4096,1,7.33,2.56,107.96,107.96,108.11,,9.35,9.38,9.35,1.0,106.95,13.7,4.92,4.97,137.85,25.07,1.0,120,success,1.87,0.994,21.59,
OLMoE (1B/5B),5.0,1,2,4,1,[0],True,prefill,False,1024,1027,128,4096,1,7.33,2.56,118.3,118.3,118.45,,8.7,8.75,8.7,1.0,114.94,14.71,4.92,5.07,137.85,25.06,1.0,300,success,1.74,1.014,23.66,
OLMoE (1B/5B),5.0,1,2,4,1,[0],True,prefill,False,2048,2047,128,4096,1,7.33,2.56,124.9,124.9,127.41,,8.18,8.19,8.18,1.0,122.25,15.65,4.92,5.21,137.85,25.07,1.0,600,success,1.636,1.042,24.98,
OLMoE (1B/5B),5.0,1,2,4,2,"[0, 1]",True,decode,False,short,18,256,4096,1,7.33,2.56,86.35,86.35,86.76,12.65,12.65,12.67,12.65,0.6,79.05,22.45,4.92,4.96,137.85,48.23,1.26,120,success,2.53,0.992,17.27,0.5103
OLMoE (1B/5B),5.0,1,2,4,2,"[0, 1]",True,decode,False,short,18,1024,4096,1,7.33,2.56,85.87,85.87,86.6,11.92,11.92,11.93,11.92,0.6,83.89,93.6,4.92,5.07,137.85,48.14,1.21,300,success,2.384,1.014,17.17,0.4703
OLMoE (1B/5B),5.0,1,2,4,2,"[0, 1]",True,decode,False,short,18,2048,4096,1,7.33,2.56,86.99,86.99,87.6,10.88,10.88,10.89,10.88,0.6,91.91,196.74,4.92,5.21,137.85,48.0,1.16,600,success,2.176,1.042,17.4,0.4175
OLMoE (1B/5B),5.0,1,2,4,2,"[0, 1]",True,prefill,False,256,257,128,4096,1,7.33,2.56,89.75,89.75,90.42,,11.16,11.18,11.16,0.6,89.61,11.47,4.92,4.97,137.85,48.54,1.38,120,success,2.232,0.994,17.95,
OLMoE (1B/5B),5.0,1,2,4,2,"[0, 1]",True,prefill,False,1024,1027,128,4096,1,7.33,2.56,98.03,98.03,98.18,,10.43,10.45,10.43,0.6,95.88,12.27,4.92,5.07,137.85,48.88,1.52,300,success,2.086,1.014,19.61,
OLMoE (1B/5B),5.0,1,2,4,2,"[0, 1]",True,prefill,False,2048,2047,128,4096,1,7.33,2.56,104.31,104.31,104.58,,9.8,9.83,9.8,0.6,102.04,13.06,4.92,5.21,137.85,49.1,1.61,600,success,1.96,1.042,20.86,
OLMoE (1B/5B),5.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,7.33,2.56,59.55,59.55,64.66,19.99,19.97,20.53,19.97,0.47,50.08,14.22,4.92,4.96,137.85,79.69,0.02,120,success,3.994,0.992,11.91,0.8059
OLMoE (1B/5B),5.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,7.33,2.56,58.24,58.24,59.08,19.35,19.34,19.44,19.34,0.49,51.71,57.69,4.92,5.07,137.85,81.66,0.0,300,success,3.868,1.014,11.65,0.7632
OLMoE (1B/5B),5.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,7.33,2.56,58.57,58.57,59.01,17.77,17.77,17.77,17.77,0.49,56.27,120.46,4.92,5.21,137.85,82.11,0.0,600,success,3.554,1.042,11.71,0.682
OLMoE (1B/5B),5.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,7.33,2.56,59.89,59.89,60.96,,18.7,18.81,18.7,0.5,53.48,6.85,4.92,4.97,137.85,85.64,0.47,120,success,3.74,0.994,11.98,
OLMoE (1B/5B),5.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,7.33,2.56,65.8,65.8,66.45,,16.09,17.45,16.09,0.46,62.15,7.95,4.92,5.07,137.85,86.46,1.13,300,success,3.218,1.014,13.16,
OLMoE (1B/5B),5.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,7.33,2.56,73.33,73.33,79.57,,16.27,16.32,16.27,0.5,61.46,7.87,4.92,5.21,137.85,90.78,1.47,600,success,3.254,1.042,14.67,
OLMoE (1B/5B),5.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,7.33,2.56,57.76,57.76,59.16,21.02,21.0,21.11,21.0,0.25,47.62,13.52,4.92,4.96,137.85,83.18,0.01,120,success,4.2,0.992,11.55,0.8477
OLMoE (1B/5B),5.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,7.33,2.56,58.89,58.89,59.18,19.13,19.13,19.52,19.13,0.24,52.27,58.33,4.92,5.07,137.85,80.66,0.0,300,success,3.826,1.014,11.78,0.7548
OLMoE (1B/5B),5.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,7.33,2.56,58.6,58.6,59.32,17.57,17.57,17.61,17.57,0.24,56.92,121.8,4.92,5.21,137.85,80.81,0.01,600,success,3.514,1.042,11.72,0.6745
OLMoE (1B/5B),5.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,7.33,2.56,60.77,60.77,61.03,,18.49,18.51,18.49,0.25,54.08,6.92,4.92,4.97,137.85,84.5,0.48,120,success,3.698,0.994,12.15,
OLMoE (1B/5B),5.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,7.33,2.56,64.86,64.86,65.79,,17.02,17.24,17.02,0.24,58.75,7.52,4.92,5.07,137.85,88.17,1.16,300,success,3.404,1.014,12.97,
OLMoE (1B/5B),5.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,7.33,2.56,71.15,71.15,73.25,,16.12,16.18,16.12,0.25,62.03,7.94,4.92,5.21,137.85,90.66,1.46,600,success,3.224,1.042,14.23,
GPT-OSS (6B),6.0,1,2,4,1,[0],True,decode,False,short,27,256,4096,1,11.46,4.27,314.37,314.37,315.36,3.17,3.17,3.17,3.17,1.0,315.46,80.72,4.68,4.74,196.33,25.05,1.0,300,success,0.5283,0.79,52.4,0.1115
GPT-OSS (6B),6.0,1,2,4,1,[0],True,decode,False,short,27,1024,4096,1,11.46,4.27,314.91,314.91,315.27,3.08,3.08,3.08,3.08,1.0,324.68,332.98,4.68,4.88,196.33,25.05,1.0,1200,success,0.5133,0.8133,52.49,0.105
GPT-OSS (6B),6.0,1,2,4,1,[0],True,decode,False,short,27,2048,4096,1,11.46,4.27,314.14,314.14,314.99,2.98,2.98,2.98,2.98,1.0,335.57,688.03,4.68,5.08,196.33,25.05,1.0,2400,success,0.4967,0.8467,52.36,0.0977
GPT-OSS (6B),6.0,1,2,4,1,[0],True,prefill,False,256,255,128,4096,1,11.46,4.27,319.28,319.28,319.61,,3.14,3.14,3.14,1.0,318.47,40.81,4.68,4.75,196.33,25.05,1.0,300,success,0.5233,0.7917,53.21,
GPT-OSS (6B),6.0,1,2,4,1,[0],True,prefill,False,1024,1025,128,4096,1,11.46,4.27,340.89,340.89,341.11,,2.97,2.97,2.97,1.0,336.7,43.17,4.68,4.9,196.33,25.05,1.0,1200,success,0.495,0.8167,56.81,
GPT-OSS (6B),6.0,1,2,4,1,[0],True,prefill,False,2048,2045,128,4096,1,11.46,4.27,364.25,364.25,364.61,,2.79,2.8,2.79,1.0,358.42,45.8,4.68,5.1,196.33,25.05,1.0,2400,success,0.465,0.85,60.71,
GPT-OSS (6B),6.0,1,2,4,2,"[0, 1]",True,decode,False,short,27,256,4096,1,11.46,4.27,283.73,283.73,284.96,3.51,3.51,3.51,3.51,0.55,284.9,73.01,4.68,4.74,196.33,49.21,1.63,300,success,0.585,0.79,47.29,0.1233
GPT-OSS (6B),6.0,1,2,4,2,"[0, 1]",True,decode,False,short,27,1024,4096,1,11.46,4.27,283.45,283.45,283.78,3.4,3.4,3.4,3.4,0.55,294.12,301.12,4.68,4.88,196.33,49.12,1.6,1200,success,0.5667,0.8133,47.24,0.1161
GPT-OSS (6B),6.0,1,2,4,2,"[0, 1]",True,decode,False,short,27,2048,4096,1,11.46,4.27,283.4,283.4,283.61,3.26,3.26,3.27,3.26,0.55,306.75,627.27,4.68,5.08,196.33,49.0,1.55,2400,success,0.5433,0.8467,47.23,0.1071
GPT-OSS (6B),6.0,1,2,4,2,"[0, 1]",True,prefill,False,256,255,128,4096,1,11.46,4.27,289.34,289.34,289.51,,3.46,3.47,3.46,0.55,289.02,36.95,4.68,4.75,196.33,49.36,1.71,300,success,0.5767,0.7917,48.22,
GPT-OSS (6B),6.0,1,2,4,2,"[0, 1]",True,prefill,False,1024,1025,128,4096,1,11.46,4.27,309.53,309.53,309.66,,3.27,3.27,3.27,0.55,305.81,39.14,4.68,4.9,196.33,49.51,1.77,1200,success,0.545,0.8167,51.59,
GPT-OSS (6B),6.0,1,2,4,2,"[0, 1]",True,prefill,False,2048,2045,128,4096,1,11.46,4.27,335.1,335.1,336.18,,3.05,3.05,3.05,0.55,327.87,42.03,4.68,5.1,196.33,49.52,1.77,2400,success,0.5083,0.85,55.85,
GPT-OSS (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,27,256,4096,1,11.46,4.27,162.45,162.45,162.95,6.2,6.2,6.21,6.2,0.49,161.29,41.29,4.68,4.74,196.33,91.7,0.82,300,success,1.0333,0.79,27.07,0.218
GPT-OSS (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,27,1024,4096,1,11.46,4.27,163.13,163.13,163.92,5.99,5.99,6.0,5.99,0.49,166.94,170.84,4.68,4.88,196.33,91.15,0.64,1200,success,0.9983,0.8133,27.19,0.2047
GPT-OSS (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,27,2048,4096,1,11.46,4.27,162.9,162.9,165.0,5.74,5.74,5.75,5.74,0.48,174.22,356.55,4.68,5.08,196.33,90.54,0.5,2400,success,0.9567,0.8467,27.15,0.1884
GPT-OSS (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,255,128,4096,1,11.46,4.27,166.22,166.22,166.52,,6.11,6.12,6.11,0.49,163.67,20.93,4.68,4.75,196.33,93.2,1.38,300,success,1.0183,0.7917,27.7,
GPT-OSS (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1025,128,4096,1,11.46,4.27,179.3,179.3,179.89,,5.76,5.76,5.76,0.48,173.61,22.24,4.68,4.9,196.33,94.37,1.85,1200,success,0.96,0.8167,29.88,
GPT-OSS (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2045,128,4096,1,11.46,4.27,194.56,194.56,196.83,,5.38,5.38,5.38,0.48,185.87,23.8,4.68,5.1,196.33,94.95,2.08,2400,success,0.8967,0.85,32.43,
GPT-OSS (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,27,256,4096,1,11.46,4.27,162.0,162.0,163.1,6.2,6.2,6.21,6.2,0.24,161.29,41.27,4.68,4.74,196.33,91.78,0.83,300,success,1.0333,0.79,27.0,0.2181
GPT-OSS (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,27,1024,4096,1,0.97,4.27,174.39,174.39,176.04,5.49,5.49,5.56,5.49,0.22,182.15,186.63,4.68,4.88,198.38,90.63,0.71,1200,success,0.915,0.8133,29.06,0.1874
GPT-OSS (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,27,2048,4096,1,0.97,4.27,177.08,177.08,178.91,5.3,5.31,5.31,5.31,0.22,188.32,386.05,4.68,5.08,198.38,90.78,0.6,2400,success,0.885,0.8467,29.51,0.174
GPT-OSS (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,255,128,4096,1,0.97,4.27,180.73,180.73,183.97,,5.63,5.68,5.63,0.22,177.62,22.72,4.68,4.75,198.38,93.5,1.48,300,success,0.9383,0.7917,30.12,
GPT-OSS (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1025,128,4096,1,0.97,4.27,188.9,188.9,193.86,,5.32,5.33,5.32,0.22,187.97,24.05,4.68,4.9,198.38,94.52,1.89,1200,success,0.8867,0.8167,31.48,
GPT-OSS (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2045,128,4096,1,0.97,4.27,207.83,207.83,209.3,,4.99,4.99,4.99,0.22,200.4,25.67,4.68,5.1,198.38,94.91,2.06,2400,success,0.8317,0.85,34.64,
Phi-3 (6B),6.0,1,2,4,1,[0],True,decode,False,short,31,256,4096,1,10.35,4.63,430.65,430.65,437.67,2.28,2.28,2.29,2.28,1.0,438.6,112.98,7.96,8.0,128.23,25.05,1.0,300,success,0.38,1.3333,71.77,0.0476
Phi-3 (6B),6.0,1,2,4,1,[0],True,decode,False,short,31,1024,4096,1,10.35,4.63,433.61,433.61,436.23,2.12,2.12,2.13,2.12,1.0,471.7,483.0,7.96,8.09,128.23,25.06,1.0,1200,success,0.3533,1.3483,72.27,0.0438
Phi-3 (6B),6.0,1,2,4,1,[0],True,decode,False,short,31,2048,4096,1,1.53,4.63,425.39,425.39,429.1,2.05,2.05,2.05,2.05,1.0,487.8,782.67,7.96,8.16,123.11,25.08,1.0,2400,success,0.3417,1.36,70.9,0.0419
Phi-3 (6B),6.0,1,2,4,1,[0],True,prefill,False,256,309,128,4096,1,1.53,4.63,468.51,468.51,474.16,,2.19,2.2,2.19,1.0,456.62,59.25,7.96,8.02,123.11,25.06,1.0,300,success,0.365,1.3367,78.08,
Phi-3 (6B),6.0,1,2,4,1,[0],True,prefill,False,1024,1233,128,4096,1,1.53,4.63,501.81,501.81,528.34,,1.97,1.97,1.97,1.0,507.61,66.03,7.96,8.13,123.11,25.05,1.0,1200,success,0.3283,1.355,83.64,
Phi-3 (6B),6.0,1,2,4,1,[0],True,prefill,False,2048,2457,128,4096,1,1.53,4.63,564.71,564.71,609.18,,2.62,2.62,2.62,1.0,381.68,1.15,7.96,8.26,123.11,25.06,1.0,2400,success,0.4367,1.3767,94.12,
Phi-3 (6B),6.0,1,2,4,2,"[0, 1]",True,decode,False,short,31,256,4096,1,1.53,4.63,331.53,331.53,338.57,2.9,2.9,2.9,2.9,0.64,344.83,89.1,7.96,8.0,123.11,48.99,1.55,300,success,0.4833,1.3333,55.25,0.0603
Phi-3 (6B),6.0,1,2,4,2,"[0, 1]",True,decode,False,short,31,1024,4096,1,1.53,4.63,334.24,334.24,334.74,2.71,2.71,2.71,2.71,0.64,369.0,378.12,7.96,8.09,123.11,49.01,1.54,1200,success,0.4517,1.3483,55.71,0.0559
Phi-3 (6B),6.0,1,2,4,2,"[0, 1]",True,decode,False,short,31,2048,4096,1,1.53,4.63,315.05,315.05,324.46,2.8,2.8,2.8,2.8,0.68,357.14,732.37,7.96,8.21,123.11,48.98,1.54,2400,success,0.4667,1.3683,52.51,0.0568
Phi-3 (6B),6.0,1,2,4,2,"[0, 1]",True,prefill,False,256,309,128,4096,1,1.53,4.63,331.16,331.16,331.71,,3.05,3.06,3.05,0.7,327.87,42.59,7.96,8.02,123.11,49.31,1.68,300,success,0.5083,1.3367,55.19,
Phi-3 (6B),6.0,1,2,4,2,"[0, 1]",True,prefill,False,1024,1233,128,4096,1,1.53,4.63,364.82,364.82,365.35,,2.77,2.77,2.77,0.7,361.01,46.86,7.96,8.13,123.11,49.53,1.77,1200,success,0.4617,1.355,60.8,
Phi-3 (6B),6.0,1,2,4,2,"[0, 1]",True,prefill,False,2048,2457,128,4096,1,1.53,4.63,401.47,401.47,402.31,,3.75,3.75,3.75,0.72,266.67,0.8,7.96,8.26,123.11,50.02,1.98,2400,success,0.625,1.3767,66.91,
Phi-3 (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,1.53,4.63,177.53,177.53,180.53,5.6,5.6,5.6,5.6,0.61,178.57,46.07,7.96,8.0,123.11,90.26,0.45,300,success,0.9333,1.3333,29.59,0.1167
Phi-3 (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,1.53,4.63,177.85,177.85,179.35,5.19,5.19,5.2,5.19,0.61,192.68,197.54,7.96,8.09,123.11,90.12,0.42,1200,success,0.865,1.3483,29.64,0.107
Phi-3 (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,1.53,4.63,175.58,175.58,177.28,4.85,4.85,4.85,4.85,0.59,206.19,422.61,7.96,8.21,123.11,90.13,0.41,2400,success,0.8083,1.3683,29.26,0.0985
Phi-3 (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,1.53,4.63,187.32,187.32,188.76,,5.44,5.45,5.44,0.62,183.82,23.9,7.96,8.02,123.11,92.65,1.27,300,success,0.9067,1.3367,31.22,
Phi-3 (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,1.53,4.63,216.02,216.02,232.61,,4.79,4.79,4.79,0.61,208.77,27.14,7.96,8.13,123.11,94.35,1.89,1200,success,0.7983,1.355,36.0,
Phi-3 (6B),6.0,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,1.53,4.63,240.03,240.03,240.49,,6.31,6.35,6.31,0.6,158.48,0.48,7.96,8.26,123.11,99.03,3.59,2400,success,1.0517,1.3767,40.01,
Phi-3 (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,1.53,4.63,177.5,177.5,178.72,5.61,5.61,5.64,5.61,0.31,178.25,45.98,7.96,8.0,123.11,90.41,0.5,300,success,0.935,1.3333,29.58,0.1169
Phi-3 (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,1.53,4.63,176.61,176.61,177.93,5.21,5.21,5.21,5.21,0.31,191.94,197.03,7.96,8.09,123.11,90.31,0.45,1200,success,0.8683,1.3483,29.44,0.1073
Phi-3 (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,1.53,4.63,176.53,176.53,177.3,4.85,4.85,4.85,4.85,0.3,206.19,422.59,7.96,8.21,123.11,90.06,0.4,2400,success,0.8083,1.3683,29.42,0.0985
Phi-3 (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,1.53,4.63,188.36,188.36,188.88,,5.44,5.44,5.44,0.31,183.82,23.92,7.96,8.02,123.11,92.41,1.25,300,success,0.9067,1.3367,31.39,
Phi-3 (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,1.53,4.63,214.72,214.72,216.84,,4.76,4.79,4.76,0.3,210.08,27.3,7.96,8.13,123.11,94.22,1.88,1200,success,0.7933,1.355,35.79,
Phi-3 (6B),6.0,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,1.53,4.63,241.1,241.1,241.37,,6.3,6.31,6.3,0.3,158.73,0.48,7.96,8.26,123.11,99.02,3.6,2400,success,1.05,1.3767,40.18,
Pythia (6.9B),6.9,1,2,4,1,[0],True,decode,False,short,18,256,4096,1,11.78,4.63,386.5,386.5,392.63,2.52,2.52,2.52,2.52,1.0,396.83,18.67,8.08,8.14,900.52,25.05,1.0,120,success,0.3652,1.1797,56.01,0.0448
Pythia (6.9B),6.9,1,2,4,1,[0],True,decode,False,short,18,1024,4096,1,11.78,4.63,387.51,387.51,391.36,2.5,2.5,2.53,2.5,1.0,400.0,18.77,8.08,8.14,900.52,25.06,1.0,300,success,0.3623,1.1797,56.16,0.0446
Pythia (6.9B),6.9,1,2,4,1,[0],True,decode,False,short,18,2048,4096,1,11.78,4.63,388.3,388.3,390.73,2.54,2.54,2.54,2.54,1.0,393.7,18.51,8.08,8.14,900.52,25.05,1.0,600,success,0.3681,1.1797,56.28,0.0452
Pythia (6.9B),6.9,1,2,4,1,[0],True,prefill,False,256,257,128,4096,1,11.78,4.63,404.05,404.05,408.46,,2.47,2.5,2.47,1.0,404.86,51.81,8.08,8.42,900.52,25.04,1.0,120,success,0.358,1.2203,58.56,
Pythia (6.9B),6.9,1,2,4,1,[0],True,prefill,False,1024,1027,128,4096,1,11.78,4.63,418.2,418.2,424.25,,2.4,2.41,2.4,1.0,416.67,53.26,8.08,9.1,900.52,25.05,1.0,300,success,0.3478,1.3188,60.61,
Pythia (6.9B),6.9,1,2,4,1,[0],True,prefill,False,2048,2047,128,4096,1,11.78,4.63,446.59,446.59,447.96,,2.24,2.25,2.24,1.0,446.43,57.1,8.08,10.0,900.52,25.05,1.0,600,success,0.3246,1.4493,64.72,
Pythia (6.9B),6.9,1,2,4,2,"[0, 1]",True,decode,False,short,18,256,4096,1,11.78,4.63,323.28,323.28,323.84,3.01,3.02,3.02,3.02,0.6,331.13,15.59,8.08,8.14,900.52,49.17,1.63,120,success,0.4377,1.1797,46.85,0.0536
Pythia (6.9B),6.9,1,2,4,2,"[0, 1]",True,decode,False,short,18,1024,4096,1,11.78,4.63,323.72,323.72,323.74,3.01,3.01,3.01,3.01,0.6,332.23,15.61,8.08,8.14,900.52,49.07,1.58,300,success,0.4362,1.1797,46.92,0.0536
Pythia (6.9B),6.9,1,2,4,2,"[0, 1]",True,decode,False,short,18,2048,4096,1,11.78,4.63,324.0,324.0,324.48,3.01,3.01,3.01,3.01,0.59,332.23,15.59,8.08,8.14,900.52,49.14,1.61,600,success,0.4362,1.1797,46.96,0.0536
Pythia (6.9B),6.9,1,2,4,2,"[0, 1]",True,prefill,False,256,257,128,4096,1,11.78,4.63,336.48,336.48,337.77,,2.96,2.96,2.96,0.6,337.84,43.23,8.08,8.42,900.52,49.34,1.69,120,success,0.429,1.2203,48.77,
Pythia (6.9B),6.9,1,2,4,2,"[0, 1]",True,prefill,False,1024,1027,128,4096,1,11.78,4.63,361.06,361.06,361.57,,2.78,2.79,2.78,0.58,359.71,45.99,8.08,9.1,900.52,49.55,1.78,300,success,0.4029,1.3188,52.33,
Pythia (6.9B),6.9,1,2,4,2,"[0, 1]",True,prefill,False,2048,2047,128,4096,1,11.78,4.63,384.43,384.43,384.68,,2.61,2.61,2.61,0.58,383.14,49.03,8.08,10.0,900.52,49.61,1.81,600,success,0.3783,1.4493,55.71,
Pythia (6.9B),6.9,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,11.78,4.63,178.38,178.38,178.57,5.51,5.52,5.53,5.52,0.55,181.16,8.52,8.08,8.14,900.52,92.75,1.14,120,success,0.8,1.1797,25.85,0.0982
Pythia (6.9B),6.9,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,11.78,4.63,178.32,178.32,178.42,5.55,5.55,5.55,5.55,0.55,180.18,8.47,8.08,8.14,900.52,92.65,1.1,300,success,0.8043,1.1797,25.84,0.0988
Pythia (6.9B),6.9,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,11.78,4.63,179.22,179.22,180.02,5.52,5.51,5.53,5.51,0.54,181.49,8.52,8.08,8.14,900.52,92.23,0.98,600,success,0.7986,1.1797,25.97,0.0982
Pythia (6.9B),6.9,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,11.78,4.63,186.88,186.88,188.1,,5.39,5.39,5.39,0.55,185.53,23.74,8.08,8.42,900.52,94.09,1.67,120,success,0.7812,1.2203,27.08,
Pythia (6.9B),6.9,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,11.78,4.63,220.23,220.23,232.33,,4.58,4.62,4.58,0.48,218.34,27.92,8.08,9.1,900.52,94.68,2.02,300,success,0.6638,1.3188,31.92,
Pythia (6.9B),6.9,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,11.78,4.63,236.61,236.61,248.48,,4.34,4.41,4.34,0.48,230.41,29.48,8.08,10.0,900.52,95.14,2.26,600,success,0.629,1.4493,34.29,
Pythia (6.9B),6.9,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,11.78,4.63,186.75,186.75,193.2,5.44,5.44,5.47,5.44,0.27,183.82,8.64,8.08,8.14,900.52,92.56,1.11,120,success,0.7884,1.1797,27.07,0.0969
Pythia (6.9B),6.9,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,11.78,4.63,184.79,184.79,198.36,5.36,5.36,5.43,5.36,0.27,186.57,8.76,8.08,8.14,900.52,90.23,0.64,300,success,0.7768,1.1797,26.78,0.0955
Pythia (6.9B),6.9,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,11.78,4.63,186.94,186.94,187.93,5.38,5.38,5.43,5.38,0.26,185.87,8.73,8.08,8.14,900.52,90.36,0.7,600,success,0.7797,1.1797,27.09,0.0959
Pythia (6.9B),6.9,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,11.78,4.63,195.45,195.45,199.5,,5.14,5.17,5.14,0.26,194.55,24.88,8.08,8.42,900.52,90.54,1.19,120,success,0.7449,1.2203,28.33,
Pythia (6.9B),6.9,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,11.78,4.63,206.51,206.51,210.67,,4.89,4.9,4.89,0.25,204.5,26.17,8.08,9.1,900.52,94.97,2.07,300,success,0.7087,1.3188,29.93,
Pythia (6.9B),6.9,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,11.78,4.63,233.11,233.11,300.52,,4.27,4.28,4.27,0.24,234.19,29.95,8.08,10.0,900.52,95.88,2.4,600,success,0.6188,1.4493,33.78,
Gemma (7B),7.0,1,2,4,1,[0],True,decode,False,short,29,256,4096,1,14.7,4.96,418.97,418.97,420.51,2.39,2.39,2.41,2.39,1.0,418.41,22.58,10.17,10.24,940.94,25.06,1.0,120,success,0.3414,1.4629,59.85,0.0334
